ID,Case Number,Date,Block,IUCR,Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Location
12689262,JF230347,5/3/2022 7:40,015XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1021,10,24,29,14,1152956,1892232,2022,5/10/2022 16:46,"(41.860135783, -87.714019069)"
12687932,JF228562,5/3/2022 9:00,079XX S MANISTEE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,422,4,7,46,08B,1195889,1852850,2022,5/10/2022 16:46,"(41.751111693, -87.55773047)"
12691013,JF232372,5/3/2022 13:00,054XX S LARAMIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,814,8,23,56,11,1142627,1868012,2022,5/10/2022 16:46,"(41.793870671, -87.752535588)"
12688435,JF229258,5/3/2022 19:30,022XX E 70TH PL,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,331,3,5,43,6,1192215,1858649,2022,5/10/2022 16:46,"(41.767114711, -87.571005271)"
12687978,JF228655,5/3/2022 11:45,006XX W ROOSEVELT RD,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,124,1,11,28,6,1172336,1894958,2022,5/10/2022 16:46,"(41.867210487, -87.64279996)"
12688609,JF229384,5/3/2022 22:45,001XX S CENTRAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1513,15,29,25,08B,1139076,1898876,2022,5/10/2022 16:46,"(41.878631263, -87.764808046)"
12687792,JF228361,5/3/2022 6:30,040XX N MAPLEWOOD AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1911,19,47,5,26,1158671,1926796,2022,5/10/2022 16:46,"(41.954867151, -87.69209226)"
12688172,JF229120,5/3/2022 15:45,114XX S INDIANA AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,531,5,9,49,6,1179612,1829243,2022,5/10/2022 16:46,"(41.686718214, -87.618095529)"
12691607,JF233189,5/3/2022 9:00,066XX S GREENWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,321,3,5,42,5,1184361,1861202,2022,5/10/2022 16:46,"(41.774307792, -87.59971319)"
12692144,JF233223,5/2/2022 12:39,037XX N SOUTHPORT AVE,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1923,19,44,6,6,1166305,1924886,2022,5/10/2022 16:44,"(41.949465853, -87.664083276)"
12688583,JF229398,5/3/2022 23:00,012XX S MICHIGAN AVE,810,THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,131,1,3,33,6,1177419,1894900,2022,6/3/2022 16:50,"(41.866937617, -87.624141504)"
12692077,JF233769,03/29/2022 01:00:00 PM,050XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT PARKING LOT,FALSE,FALSE,814,8,23,56,14,1143591,1867678,2022,5/10/2022 16:44,"(41.792936194, -87.749008923)"
12688221,JF229176,5/3/2022 8:00,044XX S GREENWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,222,2,4,39,5,1184334,1875715,2022,5/10/2022 16:46,"(41.814133279, -87.599357934)"
12687866,JF228349,5/3/2022 6:15,027XX N KOSTNER AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2524,25,31,20,08B,1146567,1918067,2022,5/10/2022 16:46,"(41.931153922, -87.736812281)"
12689016,JF230032,5/3/2022 15:00,025XX W CERMAK RD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1034,10,28,31,08B,1159890,1889319,2022,5/10/2022 16:46,"(41.852002137, -87.688646389)"
12692513,JF232317,04/27/2022 12:01:00 AM,101XX S AVENUE L,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,432,4,10,52,6,1201820,1838320,2022,5/10/2022 16:44,"(41.711091569, -87.536489798)"
12692641,JF234428,4/4/2022 9:00,083XX S SANGAMON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,613,6,21,71,11,1171416,1849563,2022,5/10/2022 16:44,"(41.742662122, -87.647507171)"
12690439,JF231695,5/3/2022 0:00,010XX N CICERO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1531,15,37,25,11,1144167,1906678,2022,5/10/2022 16:46,"(41.899946801, -87.745918577)"
12688128,JF229003,5/3/2022 11:30,021XX N KEELER AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,2525,25,35,20,04A,1148034,1913858,2022,5/10/2022 16:46,"(41.919575903, -87.731529842)"
12687624,JF228236,5/3/2022 0:56,049XX W PARKER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2521,25,31,19,14,1143073,1917836,2022,5/10/2022 16:46,"(41.930586025, -87.749657991)"
12687995,JF228417,5/3/2022 8:15,071XX S JEFFERY BLVD,560,ASSAULT,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,333,3,5,43,08A,1190777,1858141,2022,5/10/2022 16:46,"(41.765755571, -87.576292427)"
12687698,JF228287,5/3/2022 4:05,038XX W 115TH ST,340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,2211,22,19,74,3,1152941,1828058,2022,5/10/2022 16:46,"(41.68403252, -87.715765656)"
12688803,JF229747,5/3/2022 19:00,011XX S STATE ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,4,32,6,1176510,1895564,2022,5/10/2022 16:46,"(41.868780233, -87.627458476)"
12688010,JF228748,5/3/2022 12:45,048XX W FULTON ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,VEHICLE - COMMERCIAL,TRUE,FALSE,1532,15,28,25,18,1143884,1901492,2022,5/10/2022 16:46,"(41.885721129, -87.747088202)"
12687782,JF228434,5/3/2022 8:40,074XX S CHAPPEL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,333,3,5,43,7,1191167,1856120,2022,5/10/2022 16:46,"(41.760200355, -87.574928282)"
12687991,JF228775,5/3/2022 13:20,051XX W HARRISON ST,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,1533,15,29,25,08A,1142125,1896831,2022,5/10/2022 16:46,"(41.872963554, -87.753663295)"
12688631,JF229399,5/3/2022 23:24,0000X W 95TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,634,6,21,49,3,1177513,1841973,2022,5/10/2022 16:46,"(41.721698686, -87.625396491)"
12688308,JF229165,5/3/2022 18:10,076XX N SHERIDAN RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2422,24,49,1,08B,1165553,1950404,2022,5/10/2022 16:46,"(42.019504078, -87.666116797)"
12687920,JF228561,5/3/2022 10:10,027XX W GREGORY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2011,20,40,4,08A,1157111,1936751,2022,5/10/2022 16:46,"(41.982216097, -87.697555527)"
12688345,JF229177,5/3/2022 17:35,061XX N KILPATRICK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1711,17,39,12,08B,1144256,1940392,2022,5/10/2022 16:46,"(41.992459353, -87.744741314)"
12688460,JF229209,5/3/2022 18:53,001XX W ERIE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1832,18,42,8,15,1174892,1904743,2022,5/10/2022 16:46,"(41.894004315, -87.633123527)"
12691993,JF233568,2/4/2022 0:00,049XX W CARMEN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1623,16,45,12,11,1142410,1933454,2022,5/10/2022 16:44,"(41.973455578, -87.751704899)"
12689983,JF228732,5/3/2022 13:10,054XX S FRANCISCO AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,923,9,14,63,08A,1157965,1868538,2022,5/10/2022 16:46,"(41.795015962, -87.696277217)"
12688741,JF228688,5/3/2022 0:30,019XX W MADISON ST,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1223,12,27,28,3,1163655,1900042,2022,5/10/2022 16:46,"(41.881348623, -87.674525788)"
12688201,JF229114,5/3/2022 17:39,073XX S ST LAWRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,323,3,6,69,7,1181507,1856417,2022,5/10/2022 16:46,"(41.761243602, -87.610322783)"
12688557,JF229373,5/3/2022 21:40,001XX N MORGAN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1224,12,27,28,7,1169746,1901397,2022,5/10/2022 16:46,"(41.884936353, -87.652120543)"
12692738,JF234705,4/9/2022 20:00,064XX S STONY ISLAND AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,FALSE,FALSE,314,3,5,42,11,1187984,1862596,2022,5/10/2022 16:44,"(41.778047465, -87.586387726)"
12689031,JF229705,5/3/2022 14:15,021XX W 111TH ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SCHOOL - PRIVATE GROUNDS,FALSE,FALSE,2212,22,19,75,04B,1163984,1830996,2022,5/10/2022 16:46,"(41.691870573, -87.675258222)"
12692833,JF234594,01/31/2022 10:00:00 AM,007XX W COUCH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1224,12,27,28,11,1171188,1901470,2022,5/10/2022 16:44,"(41.885105137, -87.646823184)"
12688530,JF229331,5/3/2022 21:00,064XX S LAFLIN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,TRUE,725,7,16,67,04A,1167441,1862076,2022,5/10/2022 16:46,"(41.77708549, -87.661713708)"
12689179,JF229328,5/3/2022 20:35,052XX S ASHLAND AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,934,9,16,61,08A,1166562,1869981,2022,5/10/2022 16:46,"(41.798796574, -87.664710742)"
12691830,JF233521,04/30/2022 07:30:00 PM,072XX S JEFFERY BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,333,3,5,43,6,1190801,1857192,2022,5/10/2022 16:44,"(41.763150858, -87.576235076)"
12689337,JF230005,5/3/2022 1:30,018XX E 73RD ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,324,3,7,43,3,1189753,1856936,2022,5/10/2022 16:46,"(41.76247362, -87.580084343)"
12689373,JF229921,5/3/2022 17:50,053XX S Drexel Ave,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,233,2,5,41,6,1183145,1869969,2022,5/10/2022 16:46,"(41.79839359, -87.603898124)"
12688100,JF228843,5/3/2022 10:40,054XX W WALTON ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,FALSE,TRUE,1524,15,37,25,17,1139680,1905797,2022,5/10/2022 16:46,"(41.897612355, -87.762421172)"
12687677,JF228228,5/3/2022 0:36,012XX S TRIPP AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1011,10,24,29,08B,1148246,1894057,2022,5/10/2022 16:46,"(41.865235736, -87.731261412)"
12687681,JF228274,5/3/2022 1:30,047XX N RACINE AVE,320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,FALSE,FALSE,1913,19,46,3,3,1167451,1931818,2022,5/10/2022 16:46,"(41.968462892, -87.659670442)"
12688049,JF228393,5/3/2022 7:40,056XX N RIDGE AVE,460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,2013,20,48,77,08B,1167084,1937517,2022,5/10/2022 16:46,"(41.984109031, -87.660855375)"
12688457,JF228874,5/3/2022 14:25,013XX W HARRISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1231,12,28,28,14,1167465,1897475,2022,5/10/2022 16:46,"(41.874223466, -87.660609583)"
12687712,JF228292,5/3/2022 3:56,063XX S COTTAGE GROVE AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,312,3,20,42,04B,1182650,1863246,2022,5/10/2022 16:46,"(41.7799566, -87.605921959)"
12688088,JF228598,5/3/2022 11:03,103XX S HOXIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,434,4,7,51,08B,1195172,1836997,2022,5/10/2022 16:46,"(41.707627372, -87.560879195)"
12688493,JF229257,5/3/2022 19:25,033XX W BELMONT AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1412,14,35,21,08B,1153353,1921084,2022,5/10/2022 16:46,"(41.939300539, -87.711794487)"
12687754,JF228315,5/3/2022 5:30,090XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,633,6,8,44,08B,1183143,1845238,2022,5/10/2022 16:46,"(41.730529332, -87.604673732)"
12688143,JF229078,5/3/2022 15:30,077XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,414,4,8,43,14,1190879,1854070,2022,5/10/2022 16:46,"(41.754581944, -87.576049926)"
12688526,JF229213,5/3/2022 18:55,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,6,1163126,1950347,2022,5/10/2022 16:46,"(42.019399237, -87.675049485)"
12687634,JF228245,5/3/2022 1:22,016XX N NAGLE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,2513,25,29,25,15,1133056,1910123,2022,5/10/2022 16:46,"(41.909601839, -87.786649531)"
12689937,JF231120,5/3/2022 10:00,058XX S ARCHER AVE,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,814,8,23,56,08A,1140951,1868882,2022,5/10/2022 16:46,"(41.796289005, -87.758660164)"
12688060,JF228879,5/3/2022 0:00,028XX N MOZART ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1411,14,33,21,08A,1156890,1918661,2022,5/10/2022 16:46,"(41.93258055, -87.698860896)"
12688840,JF228525,5/3/2022 10:20,079XX S MERRILL AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,FALSE,TRUE,414,4,8,46,04B,1191912,1852691,2022,5/10/2022 16:46,"(41.750772838, -87.572309062)"
12688135,JF228931,5/3/2022 15:31,014XX S ALBANY AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1022,10,24,29,08B,1155945,1892891,2022,5/10/2022 16:46,"(41.861884462, -87.703029423)"
12689321,JF230394,5/3/2022 2:30,037XX N LOCKWOOD AVE,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1634,16,36,15,6,1140366,1924233,2022,5/10/2022 16:46,"(41.948190166, -87.759448371)"
12688166,JF229112,5/3/2022 11:38,075XX N GREENVIEW AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,2422,24,49,1,26,1164980,1950139,2022,5/10/2022 16:46,"(42.018789152, -87.668232945)"
12689094,JF229296,5/3/2022 20:20,022XX W 80TH PL,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - GARAGE,FALSE,FALSE,835,8,18,70,3,1162708,1851233,2022,5/10/2022 16:46,"(41.747430871, -87.679367052)"
12687653,JF228265,5/3/2022 1:54,019XX N AUSTIN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2513,25,29,25,15,1136093,1912339,2022,5/10/2022 16:46,"(41.915629151, -87.775439747)"
12687709,JF228260,5/3/2022 2:01,004XX S WELLS ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,TRUE,FALSE,122,1,25,32,22,1174791,1898357,2022,5/10/2022 16:46,"(41.87648302, -87.633685681)"
12688513,JF229324,5/3/2022 19:30,032XX W 85TH ST,3960,INTIMIDATION,INTIMIDATION,RESIDENCE,FALSE,FALSE,834,8,18,70,08A,1156181,1848054,2022,5/10/2022 16:46,"(41.73884081, -87.703369355)"
26741,JF228530,5/3/2022 11:08,037XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,FALSE,FALSE,1112,11,27,23,01A,1151088,1905077,2022,5/10/2022 16:46,"(41.895420644, -87.720539406)"
12688518,JF229301,5/3/2022 16:04,072XX N BELL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2411,24,49,2,6,1160112,1948016,2022,5/10/2022 16:46,"(42.013065987, -87.686205505)"
12687738,JF228350,5/3/2022 6:40,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,TRUE,FALSE,1652,16,41,76,26,1100726,1934289,2022,5/10/2022 16:46,"(41.9764212, -87.904976266)"
12687961,JF228649,5/3/2022 12:00,014XX W MORSE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2431,24,49,1,08A,1165415,1946171,2022,5/10/2022 16:46,"(42.007891611, -87.666745921)"
12688498,JF229280,5/3/2022 20:04,0000X E GRAND AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1834,18,42,8,6,1176796,1903917,2022,5/10/2022 16:46,"(41.891694878, -87.626155832)"
12688200,JF229115,5/3/2022 17:00,023XX W LOGAN BLVD,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1432,14,32,22,6,1160418,1917765,2022,5/10/2022 16:46,"(41.930049492, -87.685920733)"
12688446,JF229226,5/3/2022 18:36,076XX S PAULINA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,611,6,17,71,04A,1166337,1854045,2022,5/10/2022 16:46,"(41.75507094, -87.66598938)"
12687670,JF228249,5/3/2022 0:59,029XX W 55TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,824,8,16,63,15,1157844,1868036,2022,5/10/2022 16:46,"(41.793640865, -87.696734559)"
12689186,JF230288,5/3/2022 21:00,059XX W MIDWAY PARK,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1512,15,29,25,6,1136661,1902627,2022,5/10/2022 16:46,"(41.888968062, -87.773585745)"
12692138,JF233213,04/30/2022 12:50:00 PM,027XX N PINE GROVE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1935,19,43,7,6,1172721,1918425,2022,5/10/2022 16:44,"(41.931596739, -87.640691036)"
12687769,JF228415,5/3/2022 6:15,006XX E 131ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,533,5,9,54,14,1182973,1818559,2022,5/10/2022 16:46,"(41.657322547, -87.606121623)"
12688995,JF229869,5/3/2022 21:30,074XX S ROCKWELL ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,835,8,18,66,7,1160334,1855120,2022,5/10/2022 16:46,"(41.758146575, -87.687959292)"
12687617,JF228219,5/3/2022 0:07,012XX S KARLOV AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,TRUE,FALSE,1011,10,24,29,18,1149246,1894083,2022,5/10/2022 16:46,"(41.865287779, -87.727589677)"
12688929,JF229844,5/3/2022 12:00,075XX S COLES AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,421,4,7,43,08B,1195754,1855853,2022,5/10/2022 16:46,"(41.759355486, -87.55812601)"
12687728,JF228241,5/3/2022 0:34,080XX S MANISTEE AVE,650,BURGLARY,HOME INVASION,APARTMENT,FALSE,TRUE,422,4,7,46,5,1195903,1852154,2022,5/10/2022 16:46,"(41.74920147, -87.55770216)"
12688561,JF229404,5/3/2022 23:30,060XX S GREEN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,712,7,16,68,08A,1171671,1864855,2022,5/10/2022 16:46,"(41.784619686, -87.646125216)"
12691788,JF233262,4/2/2022 15:00,079XX S PAULINA ST,460,BATTERY,SIMPLE,STREET,FALSE,TRUE,611,6,17,71,08B,1166389,1852143,2022,5/10/2022 16:44,"(41.749850478, -87.66585289)"
12688035,JF228645,5/3/2022 12:17,130XX S ELLIS AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,533,5,9,54,26,1185306,1818905,2022,5/10/2022 16:46,"(41.658217692, -87.597574054)"
12687721,JF228258,5/3/2022 1:55,061XX N BROADWAY,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2433,24,48,77,5,1167181,1941142,2022,5/10/2022 16:46,"(41.994054027, -87.660393866)"
12690863,JF232266,5/3/2022 0:00,005XX E 32ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,211,2,4,35,26,1180539,1883677,2022,5/10/2022 16:46,"(41.836069707, -87.613033345)"
12688597,JF229431,5/3/2022 8:30,017XX N NORTH PARK AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1814,18,43,7,5,1173852,1911770,2022,5/10/2022 16:46,"(41.91330999, -87.636733504)"
12688307,JF229041,5/3/2022 16:25,044XX S CICERO AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,FALSE,FALSE,815,8,22,56,04B,1145104,1874747,2022,5/10/2022 16:46,"(41.812306287, -87.74328289)"
12688147,JF228995,5/3/2022 16:35,0000X W CHICAGO AVE,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,TRUE,FALSE,1832,18,2,8,08A,1176095,1905725,2022,5/10/2022 16:46,"(41.896671947, -87.628675724)"
12688679,JF229518,5/3/2022 15:00,031XX W MONROE ST,820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1124,11,28,27,6,1155683,1899372,2022,5/10/2022 16:46,"(41.879674276, -87.703816712)"
12687826,JF228269,5/3/2022 1:09,065XX S PROMONTORY DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,TRUE,FALSE,331,3,5,42,15,1192337,1862034,2022,5/10/2022 16:46,"(41.776400433, -87.570448042)"
12688084,JF228471,5/3/2022 6:00,079XX S PHILLIPS AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,422,4,7,46,2,1193900,1852965,2022,5/10/2022 16:46,"(41.751476233, -87.56501525)"
12686343,JF226774,04/30/2022 02:40:00 PM,014XX W 90TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,2222,22,21,73,08B,1168353,1845067,2022,5/10/2022 16:44,"(41.730390891, -87.658859166)"
12688157,JF228982,5/3/2022 15:21,0000X E 8TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,123,1,4,32,26,1176533,1896669,2022,5/10/2022 16:46,"(41.871811902, -87.627340674)"
12689126,JF230235,5/3/2022 8:00,014XX N AVERS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,2535,25,26,23,26,1150447,1909305,2022,5/10/2022 16:46,"(41.907035236, -87.722783146)"
12688124,JF228761,5/3/2022 12:44,001XX E 35TH ST,2027,NARCOTICS,POSSESS - CRACK,STREET,FALSE,FALSE,211,2,3,35,18,1177886,1881825,2022,5/10/2022 16:46,"(41.831048313, -87.622824247)"
12687949,JF228595,5/3/2022 11:20,047XX S VINCENNES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,223,2,3,38,08B,1180398,1873719,2022,5/10/2022 16:46,"(41.808747436, -87.613856692)"
12688256,JF228869,5/3/2022 3:45,048XX N CENTRAL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,1623,16,45,11,26,1138121,1931825,2022,5/10/2022 16:46,"(41.969064281, -87.767516371)"
12688482,JF229327,5/3/2022 21:00,070XX W GRAND AVE,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,FALSE,FALSE,2512,25,29,18,08B,1128815,1915177,2022,5/10/2022 16:46,"(41.923543789, -87.802114468)"
12689257,JF230416,5/3/2022 21:30,100XX W OHARE ST,460,BATTERY,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,FALSE,FALSE,1651,16,41,76,08B,1100658,1934241,2022,5/10/2022 16:46,"(41.976290414, -87.905227221)"
12687807,JF228321,5/3/2022 5:45,043XX N WOLCOTT AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,1912,19,47,5,3,1163046,1928746,2022,5/10/2022 16:46,"(41.960127088, -87.675954036)"
12688857,JF229788,5/3/2022 20:00,003XX E 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,623,6,6,44,14,1179622,1852696,2022,5/10/2022 16:46,"(41.751076035, -87.617344893)"
12688287,JF229023,5/3/2022 17:15,033XX W FILLMORE ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,1134,11,24,29,26,1154228,1895173,2022,5/10/2022 16:46,"(41.868180939, -87.709271389)"
12688746,JF229563,5/3/2022 21:00,045XX S ELLIS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,222,2,4,39,7,1183684,1875099,2022,5/10/2022 16:46,"(41.812458139, -87.6017614)"
12690269,JF231613,5/3/2022 13:27,053XX W BELLE PLAINE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1624,16,38,15,11,1140004,1926742,2022,5/10/2022 16:46,"(41.955081742, -87.760717405)"
12687789,JF228433,5/3/2022 0:01,019XX W MADISON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,SPORTS ARENA / STADIUM,FALSE,FALSE,1223,12,27,28,7,1163655,1900042,2022,5/10/2022 16:46,"(41.881348623, -87.674525788)"
12688348,JF229033,5/3/2022 16:45,043XX S UNION AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,925,9,11,61,04A,1172349,1876294,2022,5/10/2022 16:46,"(41.815994603, -87.643302717)"
